MessageName;total_ns
perf_event_paranoid: 4;207378673
        "compute_kernels": [
            {
                "math_fidelity": "HiFi4",
                "name": "tilize/8899556891871603061/",
                "source": "ttnn/cpp/ttnn/kernel/compute/tilize.cpp"
            }
        ],
        "datamovement_kernels": [
            {
                "name": "writer_unary_interleaved_start_id/13307251136987603598/",
                "source": "ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp"
            },
            {
                "name": "reader_unary_pad_dims_split_rows_multicore/3952604615860402908/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/tilize_with_val_padding/device/kernels/dataflow/reader_unary_pad_dims_split_rows_multicore.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 1564,
            "TENSIX_COMPUTE_1_max_kernel_size": 784,
            "TENSIX_COMPUTE_2_max_kernel_size": 1544,
            "TENSIX_DM_0_max_kernel_size": 988,
            "TENSIX_DM_1_max_kernel_size": 1800
        }
    },
    "op_code": "TilizeWithValPaddingDeviceOperation",
    "op_hash": 10459504003166130271,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "FLOAT32",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "32[1]",
                "Y": "32[1]",
                "Z": "48[48]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 1,
        "compute_ns": 1,
        "ideal_ns": 1,
        "input_bws": [],
        "output_bws": []
    },
    "program_cache_hit": false
}`;4179911726
`TT_DNN_DEVICE_OP: "TilizeWithValPaddingDeviceOperation", 10459504003166130271, 3, false, 15363`;4180048557
`TT_DNN_DEVICE_OP: "TilizeDeviceOperation", 13924544780670617138, 3, false, 16387 ->
{
    "attributes": {
        "enough_space_height": "true",
        "enough_space_width": "true",
        "output_dtype": "DataType::FLOAT32",
        "output_mem_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "sub_core_grids": "std::nullopt",
        "use_low_perf": "false",
        "use_multicore": "true"
    },
    "device_id": 3,
    "global_call_count": 16387,
    "input_tensors": [
        {
            "dtype": "FLOAT32",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "1[1]",
                "X": "64[64]",
                "Y": "64[64]",
                "Z": "1[1]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [
            {
                "math_fidelity": "HiFi4",
                "name": "tilize/1756021747700544236/",
                "source": "ttnn/cpp/ttnn/kernel/compute/tilize.cpp"
            }
        ],
        "datamovement_kernels": [
            {
                "name": "writer_unary_interleaved_start_id/13307251136987603598/",
                "source": "ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp"
            },
            {
                "name": "reader_unary_stick_layout_split_rows_multicore/13842983124022957458/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/tilize/device/kernels/dataflow/reader_unary_stick_layout_split_rows_multicore.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 1628,
            "TENSIX_COMPUTE_1_max_kernel_size": 796,
            "TENSIX_COMPUTE_2_max_kernel_size": 1704,
            "TENSIX_DM_0_max_kernel_size": 988,
            "TENSIX_DM_1_max_kernel_size": 860
        }
    },
    "op_code": "TilizeDeviceOperation",
    "op_hash": 13924544780670617138,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "FLOAT32",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "64[64]",
                "Y": "64[64]",
                "Z": "1[1]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 1,
        "compute_ns": 1,
        "ideal_ns": 1,
        "input_bws": [],
        "output_bws": []
    },
    "program_cache_hit": false
}`;4183248163
`TT_DNN_DEVICE_OP: "TilizeDeviceOperation", 13924544780670617138, 3, false, 17411`;4183346591
`TT_DNN_DEVICE_OP: "TilizeDeviceOperation", 13924544780670617138, 3, false, 18435`;4183451992
`TT_DNN_DEVICE_OP: "TilizeWithValPaddingDeviceOperation", 10998019693263209452, 3, false, 19459 ->
{
    "attributes": {
        "enough_space_height": "true",
        "enough_space_width": "true",
        "output_dtype": "DataType::FLOAT32",
        "output_mem_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "output_padded_shape": "Shape([1, 1, 32, 128])",
        "pad_value": "0",
        "sub_core_grids": "std::nullopt",
        "use_multicore": "true"
    },
    "device_id": 3,
    "global_call_count": 19459,
    "input_tensors": [
        {
            "dtype": "FLOAT32",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "1[1]",
                "X": "128[128]",
                "Y": "1[1]",
                "Z": "1[1]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [
            {
                "math_fidelity": "HiFi4",
                "name": "tilize/3071100691577235058/",
                "source": "ttnn/cpp/ttnn/kernel/compute/tilize.cpp"
            }
        ],
        "datamovement_kernels": [
            {
                "name": "writer_unary_interleaved_start_id/13307251136987603598/",
                "source": "ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp"
            },
            {
                "name": "reader_unary_pad_dims_split_rows_multicore/4450370138512031084/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/tilize_with_val_padding/device/kernels/dataflow/reader_unary_pad_dims_split_rows_multicore.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 1632,
            "TENSIX_COMPUTE_1_max_kernel_size": 792,
            "TENSIX_COMPUTE_2_max_kernel_size": 1968,
            "TENSIX_DM_0_max_kernel_size": 988,
            "TENSIX_DM_1_max_kernel_size": 1788
        }
    },
    "op_code": "TilizeWithValPaddingDeviceOperation",
    "op_hash": 10998019693263209452,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "FLOAT32",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "128[128]",
                "Y": "32[1]",
                "Z": "1[1]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 1,
        "compute_ns": 1,
        "ideal_ns": 1,
        "input_bws": [],
        "output_bws": []
    },
    "program_cache_hit": false
}`;4186713526
`TT_DNN_DEVICE_OP: "TypecastDeviceOperation", 13070491574270167717, 3, false, 20483 ->
{
    "attributes": {
        "bfp8_pack_precise": "false",
        "fp32_dest_acc_en": "true",
        "input_dtype": "DataType::FLOAT32",
        "output_dtype": "DataType::BFLOAT16",
        "output_memory_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "preserve_fp32_precision": "true",
        "sub_core_grids": "std::nullopt"
    },
    "device_id": 3,
    "global_call_count": 20483,
    "input_tensors": [
        {
            "dtype": "FLOAT32",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "128[128]",
                "Y": "32[1]",
                "Z": "1[1]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [
            {
                "math_fidelity": "HiFi4",
                "name": "eltwise_typecast/4388075702248474193/",
                "source": "ttnn/cpp/ttnn/operations/copy/typecast/device/kernels/compute/eltwise_typecast.cpp"
            }
        ],
        "datamovement_kernels": [
            {
                "name": "writer_unary_interleaved_start_id/5046105809060966876/",
                "source": "ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp"
            },
            {
                "name": "reader_unary_interleaved_start_id/18292356594317179024/",
                "source": "ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 1304,
            "TENSIX_COMPUTE_1_max_kernel_size": 932,
            "TENSIX_COMPUTE_2_max_kernel_size": 1124,
            "TENSIX_DM_0_max_kernel_size": 1000,
            "TENSIX_DM_1_max_kernel_size": 916
        }
    },
    "op_code": "TypecastDeviceOperation",
    "op_hash": 13070491574270167717,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "128[128]",
                "Y": "32[1]",
                "Z": "1[1]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 1,
        "compute_ns": 1,
        "ideal_ns": 1,
        "input_bws": [],
        "output_bws": []
    },
    "program_cache_hit": false
}`;4186955137
`TT_DNN_DEVICE_OP: "TilizeDeviceOperation", 14230195986203286977, 3, false, 21507 ->
{
    "attributes": {
        "enough_space_height": "true",
        "enough_space_width": "true",
        "output_dtype": "DataType::BFLOAT16",
        "output_mem_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "sub_core_grids": "std::nullopt",
        "use_low_perf": "false",
        "use_multicore": "true"
    },
    "device_id": 3,
    "global_call_count": 21507,
